,index,Unnamed: 0,brand,id,created_at,text,likes,in reply to,retweeted,nb_words,text_len,subjectivity,polarity,negative,neutral,positive,compound,similarity
1622,4127,4127,loccitane_jp,1271016518554226688,2020-06-11 09:48:47, fragrance lavender that unravels the mind somehow the body is heavy if you have such a rainy season trouble that the feeling is lowered and fatigue is hard to take off it is blissful to incorporate the scent of lavender with excellent relaxing effect ,108,,False,44,252,0.5483333333333333,0.0616666666666666,0.161,0.616,0.223,0.7506,0.85061014
1623,4128,4128,loccitane_jp,1271003027088891905,2020-06-11 08:55:10, ive been capturing the longawaited roxytan greenity with the novelty it was my favorite fragrance but i used it carefully that i bought it out of the ban so this time it was limited in quantity and the mass purchase the fragrance was almost the same as the previous guy win,0,,False,51,274,0.4724206349206348,0.1603174603174603,0.12,0.731,0.149,0.1779,0.8871531
1624,4129,4129,loccitane_jp,1270646765608267776,2020-06-10 09:19:31,hand cream of the same series also items that you want to carry with a set take care of your hands and skin at this time when it tends to dry out by hand washing moisture mist and hand cream useful both at home and outside please check it out by all means,45,loccitane_jp,False,53,255,0.19375,0.0583333333333333,0.0,0.7,0.3,0.9538,0.8875586
1625,4130,4130,loccitane_jp,1270646762441588739,2020-06-10 09:19:30, alcoholfree and can be used for the whole body moisture of the greenty series skin care after morning and bathing makeup and makeup finishing refresh between work and before going to bed sweat and odor care after meals ayuyu of life ,142,,False,41,234,0.4,0.2,0.0,0.859,0.141,0.7506,0.9229831
1626,4131,4131,loccitane_jp,1270269189035487232,2020-06-09 08:19:09,introducing the roxytan true story story on instagram the history of roxytan sustainability about roxytans sustainability product development how many do you know ,92,,False,23,163,0.575,0.425,0.0,0.887,0.113,0.4215,0.89307797
1627,4132,4132,loccitane_jp,1270172549507248129,2020-06-09 01:55:09, because the work ended safely and it was possible to buy mail order and deposit i want to put on it before drying after the i motel divine oil bath of roxytan which i am recommending as much as cleary white of kiels and the pack wants to wear clothes slowly body,0,,False,52,263,0.3666666666666667,0.0999999999999999,0.0,0.85,0.15,0.7964,0.92260057
1628,4133,4133,loccitane_jp,1269913808497045505,2020-06-08 08:47:00,woody scented faintly in the freshness of citrus fruits the scent of roxitanes cedra is very popular the strength of the core hidden in freshness is very popular at such times recommended after sweaty sports the rainy season that was dimly browned ,129,,False,42,248,0.7222222222222223,0.1655555555555555,0.026,0.744,0.23,0.8793,0.9141908
1629,4134,4134,loccitane_jp,1269821859991674883,2020-06-08 02:41:38, lxiacitans green tea secret complete i arrived at the refreshing scent of green tea and orange novelty microfiber case is also large and easy to use ,0,,False,26,150,0.5659863945578231,0.0639455782312925,0.0,0.892,0.108,0.4404,0.90891206
1630,4135,4135,loccitane_jp,1269590504968093706,2020-06-07 11:22:18, buer freshness smooth summer hair and skin refreshingly natural care for summer hair with rainy season jimetomotsu biganeger epilobe loxitane news,0,,False,21,147,0.45,0.25,0.052,0.72,0.228,0.6597,0.8827553
1631,4136,4136,loccitane_jp,1269476113396281344,2020-06-07 03:47:45, i thought that the idea of giving a mothers hand cream to the birth gift i saw at tl before was very good so i bought roxytans and sent it with childrens goods but it is good to get used for yourself at that time sunscreen,0,,False,46,223,0.6900000000000002,0.8049999999999999,0.0,0.753,0.247,0.8789,0.9323333
1632,4137,4137,loccitane_jp,1269203505337839616,2020-06-06 09:44:30, the number of times i wash my hands due to the coronavirus has increased a lot even if it gets hot it may be better to carry a hand cream roxitans belvene hand cream is not sticky and smooth feeling of use,0,,False,42,206,0.55625,0.25625,0.0,0.699,0.301,0.9042,0.9235518
1633,4138,4138,loccitane_jp,1268882281160036352,2020-06-05 12:28:05,popularity ranking now hot update the latest popularity ranking of the official online shop green tea complete cedra merci kit immortelle preshoes basic essential water care ,71,,False,26,174,0.4791666666666666,0.1083333333333333,0.0,0.71,0.29,0.8555,0.85827243
1634,4139,4139,loccitane_jp,1268819504735252481,2020-06-05 08:18:38,roxytans true story loxitan is committed to protecting the ecosystem of diverse plants with the goal of the brands roots in harmony with the rich nature and peoples lives provence is beautiful ,186,,False,32,193,0.7999999999999999,0.525,0.0,0.641,0.359,0.9337,0.9153953
1635,4140,4140,loccitane_jp,1268732831926071298,2020-06-05 02:34:13, the season to be indebted to this child has come again this year everyone of the whole country is using roxytans five herbs pure freshness scalp serum surprisingly steamed scalp does not smell refreshing refreshing,0,,False,35,215,0.6799999999999999,0.4228571428571429,0.0,0.939,0.061,0.296,0.91907924
1636,4141,4141,loccitane_jp,1268458983347458049,2020-06-04 08:26:03, buer freshness smooth summer hair and skin refreshingly natural care for summer hair with rainy season jime common ingredients herbal vinegar epilobe ,151,,False,22,151,0.4666666666666666,0.0666666666666666,0.05,0.731,0.219,0.6597,0.82928306
1637,4142,4142,loccitane_jp,1268109004942618624,2020-06-03 09:15:21,the fragrance is green citrus head orange with a playful cardamom scent hea refreshing green tea and faint jasmine fragrance base musk smooth textured fragrance ,62,loccitane_jp,False,25,161,0.6833333333333332,-0.1333333333333333,0.0,0.888,0.112,0.4404,0.85599864
1638,4143,4143,loccitane_jp,1268108999406129152,2020-06-03 09:15:20, relax with the scent of green tea tea leaves pouring hot water every day with the scent of green tea that relishes time feeling the time to regain yourself as the heart goes clear at various moments in the tea ceremony ,197,,False,41,220,0.4666666666666667,-0.01,0.0,0.844,0.156,0.7184,0.90527415
1639,4144,4144,loccitane_jp,1268008773316009984,2020-06-03 02:37:04, even if you are working from home you can clear your tired eyes with roxytans eye serum ,0,,False,17,89,0.5416666666666666,-0.15,0.141,0.732,0.127,-0.0772,0.8634098
1640,4145,4145,loccitane_jp,1267733907903930368,2020-06-02 08:24:51, etoile tips citrus verbenas body care is an item that refreshes the bath time of the rainy season the fresh and juicy aroma of citrus fruit refreshes the mood ,154,,False,29,160,0.5,0.3,0.04,0.793,0.168,0.6369,0.9151028
1641,4146,4146,loccitane_jp,1267642558089330688,2020-06-02 02:21:52, lxiacitan hand cream elba blanche overflowing with a good smell the moment i apply it is like a flower blooming in the field and like the scent of a highclass natural soap anyway it is a gentle healing fragrance and i am looking forward to washing my hands that become smooth immediately without stickiness,0,,False,54,307,0.575,0.35,0.0,0.718,0.282,0.9382,0.93332607
1642,4147,4147,loccitane_jp,1267381414288166913,2020-06-01 09:04:10, ive loved it since before the lavender of roxytan but the two items i bought recently with a really highquality lavender scent aude colon is only online but it is big and surprised lol if you get wet with curtains it will be lavender all over the room every time the wind blows and it was the best if you blow it on a pillow,0,,False,65,325,0.5166666666666667,0.3,0.0,0.802,0.198,0.936,0.9444135
1643,4148,4148,loccitane_jp,1267216211101671424,2020-05-31 22:07:43,about the business status of the store please check the business status of each store from the roxytan official website ,46,loccitane_jp,False,20,120,0.0,0.0,0.0,0.892,0.108,0.3182,0.8562127
1644,4149,4149,loccitane_jp,1267216207775535104,2020-05-31 22:07:42, dont forget to wash your hands after going out lets spend beautifully and healthily this month the season will soon start with the rainy season items and beautiful tips that can be spent refreshingly and comfortably even on the day when you start on twitter ,129,,False,45,259,0.7333333333333334,0.5,0.024,0.75,0.226,0.8949,0.92328244
1645,4150,4150,loccitane_jp,1267045735922454530,2020-05-31 10:50:18, in the hand that tends to dry out in daily hand washing and water work a moisturizing charge roxytans hand cream is a popular item that hand skin care comes true while choosing the fragrance according to mood and season the voice of your favorite from everyone this mome,0,,False,49,271,0.63,0.2766666666666666,0.0,0.613,0.387,0.9738,0.8808063
1646,4151,4151,loccitane_jp,1266917878277656577,2020-05-31 02:22:15, usedup cosmetics loccitan hand cream cherry blossom ,0,,False,7,53,0.0,0.0,0.0,0.652,0.348,0.4939,0.8589399
1647,4152,4152,loccitane_jp,1266357723597115392,2020-05-29 13:16:23,thank you to everyone who viewed instagram live roxytan tv we have also summarized it in the feed post stories and the archive can be viewed from igtv the next delivery ,91,,False,31,169,0.25,0.0681818181818181,0.0,0.923,0.077,0.3612,0.8769882
1648,4153,4153,loccitane_jp,1266288121664008195,2020-05-29 08:39:49, instagram live notice live delivery introducing products that answer skin problems that tend to fluctuate at home time please take a look ,0,,False,22,139,0.5,0.1363636363636363,0.113,0.792,0.096,-0.1027,0.85891974
1649,4154,4154,loccitane_jp,1266189076677357570,2020-05-29 02:06:15,happy birthday to enjoy the scents and urours of el babel will be a lovely year lxiacitan gift ,43,,False,18,95,0.75,0.5666666666666668,0.0,0.489,0.511,0.9274,0.88256717
1650,4155,4155,loccitane_jp,1266135660433301504,2020-05-28 22:33:59,instagram live notice live delivery introducing products that answer skin problems that tend to fluctuate at home time please take a look ,70,,False,22,138,0.5,0.1363636363636363,0.113,0.792,0.096,-0.1027,0.85891986
1651,4156,4156,loccitane_jp,1265976305410957312,2020-05-28 12:00:46,popularity ranking now hot update the latest popularity ranking of the official online shop immortelle overnight reset eye serum citrus verbena eau de towale citrus verbena secret complete ,66,,False,28,189,0.7125,0.1124999999999999,0.0,0.807,0.193,0.7351,0.8616578
1652,4157,4157,loccitane_jp,1265939489844719616,2020-05-28 09:34:29, green tea early summer green citrus fragrance limited appearance in the fragrance of green citrus that is released every time you wear a time to regain yourself like time of tea flowing slowly from the green tea spring ,194,,False,38,220,0.2918367346938775,-0.1530612244897959,0.048,0.888,0.063,0.1531,0.9343877
1653,4158,4158,loccitane_jp,1265825622007279621,2020-05-28 02:02:00, if you know that roxytan green tea will be released and want to confirm the fragrance the dm with a sample of body milk arrived it was before applying sunscreen so try it immediately lol because there is a teaspoon sweetness in the scent of green tea and orange,0,,False,49,262,0.4333333333333333,0.1333333333333333,0.0,0.835,0.165,0.7579,0.90351945
1654,4159,4159,loccitane_jp,1265557526155796481,2020-05-27 08:16:41,contains the above although this product is not a pharmaceutical or quasidrug it can be used for hand disinfection as an alternative to disinfection ethanol glycerin,76,loccitane_jp,False,26,165,0.1,0.0,0.0,0.882,0.118,0.4939,0.86168337
1655,4160,4160,loccitane_jp,1265557523999920130,2020-05-27 08:16:41, new verbena clean hand gel hand gel to keep hands and skin clean new high concentration alcohol products clean moisturizing ingredients on the go hand skin smooth on the go ,212,,False,30,174,0.5784415584415584,0.2761038961038961,0.0,0.576,0.424,0.9493,0.8499179
1656,4161,4161,loccitane_jp,1265448523178274816,2020-05-27 01:03:33,in hands that tend to dry out in daily hand washing and water work moisturizing charge with a roxytan hand cream is a popular item that hand skin care comes true while choosing the fragrance according to mood and season this is your favorite voice received from everyone ,156,,False,48,271,0.63,0.2766666666666666,0.0,0.646,0.354,0.9657,0.89920026
1657,4162,4162,loccitane_jp,1265204893989494785,2020-05-26 08:55:27,on the official website of roxytan you can find the right skin care diagnosis when you feel the turn of the season or skin change answer a simple question and try the series that suits your skin by all means ,37,loccitane_jp,False,40,208,0.4464285714285714,0.1428571428571428,0.0,0.922,0.078,0.4939,0.9096738
1658,4163,4163,loccitane_jp,1265204891560996864,2020-05-26 08:55:27, etoile tips home time is a chance to rest your skin but the fear that the skin is easily dirty with dust and sebum is also important focus on facial cleansing care continued ,50,,False,33,175,0.6,-0.0666666666666666,0.18,0.575,0.245,0.2382,0.8840549
1659,4164,4164,loccitane_jp,1265105052315734016,2020-05-26 02:18:43, i want to connect with cosmetic cosmetics lovers because my skin of waking up with overnight reset serum is comfortable to wear lyrin light shea cream ,0,,False,26,152,0.75,0.4,0.0,0.733,0.267,0.7906,0.87914
1660,4165,4165,loccitane_jp,1264781026032664576,2020-05-25 04:51:09, when i got home i arrived in roxytan the fragrance that i want to bathe in the steamy summer bath of breeze musk nagoya from the finest lavender from refreshing citrus it is a light and healing mass come summer ,0,,False,40,212,0.85,0.45,0.0,0.964,0.036,0.0772,0.90120625
1661,4166,4166,loccitane_jp,1264388176803532801,2020-05-24 02:50:07, greenty limited revival i was sad that it was discontinued with my favorite fragrance in the past so i almost cried with joy as soon as i saw dm i tried using the sample of the enclosed body milk immediately but cardamom worked on orange and good fragrance complete set,0,,False,50,270,0.513265306122449,0.1826530612244898,0.099,0.749,0.152,0.5894,0.92530507
